transactionId,userId,cardNumber,amount,location,date,time,cardType,merchant,payment_status,is_fraud
TX6503361,U3942,1542032373499636,53.85,Hyderabad,2022-02-21,09:59:27,RuPay,Target,Success,no
TX1239623,U2675,9627159492374534,893.93,Leh,2024-03-25,01:55:22,RuPay,Flipkart,Failed,no
TX6847703,U7529,3010809908896473,1581.98,Goa,2022-02-25,01:24:15,Diners Club,Best Buy,Failed,no
TX1721718,U900,3947423490937992,1576.73,Mumbai,2024-09-15,00:53:23,American Express,Walmart,Success,no
TX4584893,U5928,1926110939156602,745.99,Shillong,2021-03-27,11:20:44,MasterCard,Amazon,Success,no
TX7126178,U6782,1643083497278219,1768.74,Varanasi,2023-09-11,18:06:28,Diners Club,McDonald's,Success,no
TX4214013,U4067,6074979893445269,1723.12,Bangalore,2018-06-07,08:54:29,Diners Club,Apple Store,Success,yes
TX3781828,U5575,9787600893750166,1727.69,Chennai,2024-05-08,15:33:32,RuPay,Best Buy,Success,no
TX3012354,U3600,4199869340467885,509.33,Delhi,2025-05-14,22:20:21,Visa,Starbucks,Success,no
TX2108036,U3391,0760193542848816,864.07,Jaipur,2021-10-27,00:08:31,RuPay,Flipkart,Success,no
TX2709215,U2543,1839602163291337,1042.37,Chennai,2020-10-26,04:18:45,RuPay,Walmart,Success,no
TX4621446,U5483,6952222850260729,1695.82,Kochi,2023-09-04,04:03:48,MasterCard,Starbucks,Success,no
TX3866855,U4695,3454497859728293,925.07,Udaipur,2022-03-30,21:52:02,RuPay,McDonald's,Success,no
TX3762889,U5324,8102053893197410,1094.48,Jaipur,2025-02-08,05:00:09,Diners Club,Starbucks,Success,no
TX8157289,U1482,0057186203779723,1346.02,Kochi,2023-04-15,22:31:16,MasterCard,Amazon,Success,no
TX1866955,U3025,7008287180214779,1696.62,Mysore,2024-12-16,00:16:54,Visa,Target,Success,no
TX1265187,U1484,1554279012065340,1132.64,Kolkata,2022-02-24,22:52:40,Visa,Amazon,Failed,no
TX9573479,U9321,3806976448295649,322.81,Chennai,2018-10-06,17:17:31,American Express,Walmart,Success,no
TX2634652,U1558,9093441877436950,136.31,Delhi,2021-05-09,14:33:50,Visa,Amazon,Success,no
TX6234144,U1557,5439441817083424,1554.4,Leh,2020-02-10,08:13:57,RuPay,Amazon,Success,yes
TX4256360,U3623,4575880686690704,1001.97,Kochi,2020-05-13,14:40:14,Visa,Amazon,Success,no
TX7417214,U7830,2329529933730132,814.45,Hyderabad,2022-05-19,10:58:52,RuPay,Flipkart,Success,no
TX4010744,U1251,1374508308635471,316.72,Mumbai,2019-02-04,15:21:34,Diners Club,Starbucks,Failed,no
TX9352747,U5961,7369899986978100,674.18,Udaipur,2018-02-25,11:19:04,Diners Club,Shell,Success,yes
TX1175468,U9136,6633821006470573,426.38,Mandya,2021-02-07,22:10:39,Diners Club,Starbucks,Failed,no
TX9319416,U3739,9817482671240591,1678.39,Delhi,2020-06-09,16:35:04,Visa,Target,Success,no
TX8231487,U343,6040095405152804,142.56,Kochi,2024-07-20,10:53:35,Visa,Amazon,Failed,no
TX1350870,U6708,7126467993895776,1558.26,Mandya,2019-04-10,17:51:24,MasterCard,McDonald's,Success,no
TX6920046,U5732,3174488347259800,631.74,Mumbai,2020-07-02,06:57:00,RuPay,Apple Store,Success,no
TX8263070,U362,8839521818636884,1233.49,Mumbai,2019-01-16,02:01:56,Visa,Target,Success,no
TX8014615,U5393,6857873964853674,77.29,Darjeeling,2018-12-22,17:48:05,American Express,Walmart,Success,yes
TX8070186,U3484,5220446441553454,1941.32,Chennai,2023-12-27,03:16:35,RuPay,Amazon,Success,yes
TX2106794,U8083,3994354933809170,1121.62,Mysore,2024-07-20,01:56:57,American Express,Shell,Failed,no
TX8344065,U3385,3908005453717083,1923.49,Jaipur,2023-12-21,15:16:55,Visa,Best Buy,Success,no
TX2849470,U6318,8546254019106788,451.5,Bangalore,2018-12-07,20:44:46,American Express,Amazon,Success,no
TX8987172,U2920,2145163339103634,358.69,Varanasi,2024-03-07,15:10:07,Diners Club,McDonald's,Success,no
TX7272445,U1105,6061757604456052,1455.47,Chennai,2022-08-17,12:28:54,Visa,Starbucks,Success,yes
TX8840056,U6113,7164864554308031,1222.69,Chennai,2024-04-01,05:01:54,RuPay,ExxonMobil,Success,no
TX6624688,U4493,1810795741192497,288.44,Goa,2018-06-27,01:54:37,Diners Club,Amazon,Success,no
TX6039343,U4171,3763012469210534,497.66,Mumbai,2023-06-22,11:21:24,MasterCard,Best Buy,Success,no
TX8916838,U3500,5891784347438968,1293.32,Delhi,2020-04-29,00:05:11,Visa,ExxonMobil,Success,no
TX5979231,U1601,9268235398059668,848.72,Darjeeling,2018-10-18,07:37:00,Diners Club,Apple Store,Success,no
TX4220189,U5596,0147029260507756,729.24,Udaipur,2022-03-19,08:03:37,American Express,Best Buy,Success,no
TX8904131,U1472,1100449231024104,1473.71,Varanasi,2023-01-12,09:58:14,Visa,Shell,Success,no
TX2180676,U3172,3334426218345765,1079.47,Goa,2022-01-15,22:19:15,American Express,Shell,Success,no
TX1619105,U1424,0472510812687453,1292.1,Jaipur,2022-05-26,12:28:52,Diners Club,Flipkart,Success,no
TX3486536,U328,9957870206500425,634.32,Jaipur,2025-01-04,18:14:44,Diners Club,Flipkart,Failed,no
TX8313970,U7197,2156530347007573,60.97,Bangalore,2020-08-21,18:43:47,Diners Club,Amazon,Success,no
TX8941310,U1491,5024848018196307,1202.44,Hyderabad,2023-03-10,05:48:53,RuPay,Flipkart,Success,yes
TX2463342,U6242,7326746657472959,1241.27,Goa,2022-12-06,14:42:40,RuPay,Apple Store,Failed,no
TX2008380,U4413,0571104509174686,450.38,Kochi,2022-07-13,00:56:06,RuPay,Best Buy,Success,no
TX2484345,U3488,3948454171828063,218.84,Chennai,2022-12-08,02:34:03,Visa,Shell,Success,yes
TX1842264,U8415,4906991534702314,973.96,Hyderabad,2024-03-31,02:20:58,Visa,Apple Store,Success,no
TX3605659,U3550,2612428419538975,613.66,Mumbai,2019-09-03,08:12:22,RuPay,Amazon,Success,no
TX5030708,U4428,0976069608170072,32.95,Goa,2018-06-17,02:51:20,Visa,Amazon,Success,yes
TX4029162,U5388,3589010139754762,524.15,Leh,2018-09-28,11:11:13,RuPay,Shell,Success,no
TX2232590,U8907,2659237905355056,1689.8,Leh,2018-04-24,18:18:27,Visa,McDonald's,Success,no
TX1846192,U8629,1745053333495156,1196.13,Jaipur,2023-10-26,15:52:14,RuPay,Starbucks,Success,no
TX2209394,U8689,5132421242144598,846.83,Shillong,2019-03-31,17:39:10,MasterCard,Target,Success,no
TX7409343,U8634,6110995891725316,1000.66,Hyderabad,2020-08-11,12:36:45,Diners Club,Target,Success,no
TX3468858,U1508,9109582275245046,822.25,Chennai,2020-01-07,14:05:19,RuPay,Shell,Success,no
TX4502359,U5402,8130508827466574,797.91,Jaipur,2020-04-13,01:33:11,Diners Club,ExxonMobil,Success,no
TX8076129,U5958,3286060491310199,21.19,Jaipur,2018-10-07,23:01:59,American Express,Apple Store,Success,no
TX3928229,U6316,7178334137028468,349.78,Shillong,2020-02-16,16:10:05,American Express,Amazon,Success,no
TX4557408,U1754,2111798361287461,1698.46,Mysore,2021-03-27,17:10:28,Visa,Shell,Failed,no
TX6117315,U3137,6859981758536214,1133.42,Bangalore,2022-10-17,19:01:35,MasterCard,Best Buy,Success,no
TX4719625,U1017,4660243815779146,1226.8,Delhi,2025-01-12,00:22:30,American Express,Walmart,Success,no
TX2689156,U9817,1230988093042368,1852.98,Jaipur,2022-10-03,16:11:58,Diners Club,Best Buy,Success,yes
TX3817885,U9848,8990186804885448,530.53,Hyderabad,2020-06-12,19:22:49,Diners Club,Amazon,Success,no
TX7061623,U4068,3329862451417394,509.75,Kochi,2025-04-16,00:51:09,American Express,Walmart,Success,no
TX7339253,U3182,9815259587412313,1511.49,Delhi,2018-08-01,16:12:01,Visa,Apple Store,Failed,no
TX7799244,U1528,8427222766338778,1160.1,Leh,2020-06-15,12:45:13,RuPay,McDonald's,Success,no
TX2754322,U189,3539053522108371,730.46,Hyderabad,2022-01-26,18:51:58,RuPay,Apple Store,Failed,yes
TX9422066,U1503,1879365994511499,73.17,Delhi,2024-01-06,08:25:26,RuPay,Amazon,Failed,no
TX5064087,U6762,2336727460997906,1799.98,Jaipur,2021-12-02,14:30:48,MasterCard,Target,Success,yes
TX6519572,U7407,5504370410832648,392.8,Hyderabad,2025-01-03,02:02:21,Diners Club,Amazon,Failed,no
TX1996271,U3758,5526365680290553,1585.89,Bangalore,2020-05-25,10:54:42,Visa,Shell,Success,yes
TX2880199,U6071,7832764536444017,590.07,Chennai,2019-03-20,06:56:30,Diners Club,Walmart,Failed,no
TX2106122,U443,2114133413939859,450.45,Bangalore,2023-01-03,05:12:08,American Express,Starbucks,Failed,yes
TX1497095,U4746,5793383605064657,834.55,Leh,2024-07-15,04:29:49,RuPay,Walmart,Success,no
TX4824573,U1002,4071275208287584,83.05,Darjeeling,2024-06-07,01:26:09,Diners Club,Walmart,Success,yes
TX2035297,U1556,5471149470571104,19.58,Leh,2018-03-18,05:47:12,Diners Club,Target,Success,no
TX6585297,U3034,6690224750489438,1612.33,Chennai,2019-10-10,05:22:34,Visa,ExxonMobil,Success,yes
TX8733450,U9861,0749042754168085,489.44,Jaipur,2023-06-20,19:02:22,Diners Club,Starbucks,Success,no
TX2020730,U1989,2115290595962030,1775.28,Delhi,2020-10-25,17:21:55,Diners Club,ExxonMobil,Success,no
TX1216545,U112,1923921306219814,1685.76,Hyderabad,2024-05-27,10:45:02,Visa,Shell,Success,no
TX1763455,U9841,2911121215621288,825.99,Goa,2018-09-15,07:47:27,MasterCard,Apple Store,Failed,no
TX7073194,U5935,0979484060638007,1120.06,Hyderabad,2021-12-24,17:23:37,Visa,ExxonMobil,Success,no
TX6941059,U7465,1726405841972561,405.71,Delhi,2018-04-09,21:30:11,Diners Club,Flipkart,Success,yes
TX5807195,U1495,8737547481537651,1450.59,Varanasi,2024-04-11,20:37:58,MasterCard,Amazon,Success,no
TX9184647,U2026,2786296196105746,1527.87,Hyderabad,2021-04-16,05:27:50,RuPay,ExxonMobil,Failed,no
TX1754905,U6623,6271013604355251,1911.96,Udaipur,2022-08-22,08:15:57,MasterCard,Best Buy,Success,no
TX6361575,U4710,7852969646061946,1011.92,Mumbai,2023-01-03,00:39:41,Diners Club,Shell,Success,no
TX6430604,U9408,7779786614309368,1829.14,Mumbai,2019-10-02,20:07:19,American Express,Flipkart,Success,no
TX1812438,U6219,0137696643777092,1876.96,Delhi,2025-06-22,03:13:41,Visa,McDonald's,Success,no
TX3221370,U741,4620350912369916,1929.48,Jaipur,2022-10-31,05:04:33,Diners Club,Starbucks,Success,no
TX9329704,U4124,5664716253715099,117.01,Leh,2021-03-05,03:07:40,Diners Club,Amazon,Failed,no
TX5934010,U3837,4200170392787102,154.72,Bangalore,2021-06-03,02:07:00,Diners Club,Shell,Success,no
TX4342866,U9691,0318000558531688,708.82,Goa,2019-02-17,06:05:53,Diners Club,Walmart,Success,no
TX1378204,U8003,4598659997551851,1710.77,Chennai,2024-09-04,04:21:06,RuPay,Target,Success,no
TX6003964,U6946,0635538916869544,1155.86,Darjeeling,2019-01-11,10:53:06,MasterCard,Starbucks,Success,no
TX2653261,U3422,5070117721847353,676.02,Leh,2021-08-22,15:30:45,RuPay,Shell,Success,no
TX5411799,U4406,3301677955214511,701.97,Hyderabad,2023-09-05,03:24:01,MasterCard,Best Buy,Success,no
TX3903155,U6744,5182404559507865,643.9,Kochi,2022-01-25,22:05:21,Visa,Flipkart,Success,no
TX3905121,U6673,1489870582473738,1903.18,Kochi,2024-02-07,01:38:38,Diners Club,Best Buy,Success,no
TX7677830,U9580,6654354827639580,48.17,Hyderabad,2020-10-31,11:55:38,Diners Club,McDonald's,Success,no
TX1582133,U388,9663334494195731,579.09,Goa,2021-10-26,05:12:45,American Express,Walmart,Success,no
TX3280829,U6131,5961342300109402,182.75,Hyderabad,2018-11-20,21:56:50,American Express,Apple Store,Success,no
TX5526259,U9590,6070177798673026,579.29,Kolkata,2023-04-09,01:19:30,MasterCard,Best Buy,Failed,no
TX8982369,U482,7645600484705775,1752.11,Varanasi,2019-06-16,00:59:09,Diners Club,Flipkart,Success,no
TX3137937,U6074,7642677389395566,1401.85,Chennai,2018-05-16,07:09:53,Visa,Starbucks,Failed,no
TX4499331,U6607,8218056399313125,1191.14,Varanasi,2021-03-11,10:53:40,Diners Club,McDonald's,Failed,yes
TX1401228,U2505,7244928444284222,1407.59,Leh,2021-10-06,19:33:57,American Express,Starbucks,Failed,no
TX4935066,U4496,6924367817281268,766.77,Mysore,2023-10-01,14:34:53,Visa,Starbucks,Failed,no
TX4260030,U9635,5318544787963448,151.07,Goa,2022-12-24,22:54:20,American Express,McDonald's,Success,no
TX9952480,U5962,4746617857909195,1087.47,Goa,2019-02-07,22:06:55,Visa,Target,Failed,no
TX3032274,U901,3093322139228356,403.32,Varanasi,2023-10-12,21:32:19,Diners Club,McDonald's,Success,no
TX1288922,U1092,2098118609229421,290.48,Kolkata,2018-08-28,05:17:34,Visa,Starbucks,Success,yes
TX3647925,U2132,8104981817748998,1657.44,Delhi,2019-07-11,08:52:46,American Express,Shell,Failed,no
TX3153759,U1018,7797213835512667,245.46,Jaipur,2022-10-21,21:08:51,MasterCard,Apple Store,Success,no
TX4703295,U5688,6352304755462490,1924.34,Hyderabad,2019-12-26,12:36:33,Diners Club,Walmart,Success,no
TX9704715,U1488,1428059976014260,1640.38,Mysore,2024-10-30,20:58:53,Diners Club,ExxonMobil,Success,no
TX3920130,U1673,7963076248852431,1801.98,Kochi,2019-11-30,23:32:20,Visa,Best Buy,Success,no
TX1015491,U2142,8370920743222776,1376.49,Darjeeling,2020-05-06,04:49:31,Visa,Starbucks,Success,no
TX4353283,U9248,5775124379777660,522.02,Darjeeling,2022-01-28,16:58:03,RuPay,McDonald's,Success,no
TX8011669,U6248,1683484795647762,380.66,Mysore,2025-04-16,20:48:04,American Express,Apple Store,Success,no
TX9962520,U138,5178089193262314,1240.33,Kochi,2022-03-20,22:48:57,American Express,Walmart,Failed,no
TX5226196,U8081,3675325861035726,918.98,Delhi,2019-04-17,09:21:08,American Express,Shell,Success,no
TX8884300,U3914,6842324607095954,421.17,Bangalore,2023-07-23,20:24:42,Visa,Amazon,Failed,no
TX9759592,U5820,5504384799473184,611.77,Shillong,2020-01-13,07:22:44,American Express,Amazon,Success,no
TX7520447,U2305,2728628008818370,531.79,Darjeeling,2021-02-11,15:15:08,MasterCard,Flipkart,Failed,no
TX4302615,U2735,5163902494264263,662.67,Mysore,2022-04-26,03:39:58,Diners Club,Apple Store,Failed,no
TX2021029,U8225,4829166794744476,145.81,Mandya,2025-05-30,15:38:12,Visa,Amazon,Success,no
TX6786066,U8771,9740207413004251,281.05,Bangalore,2024-10-08,16:37:08,American Express,Starbucks,Success,no
TX8959684,U7952,5202657341637857,1565.63,Mumbai,2025-06-12,04:24:38,RuPay,Apple Store,Success,no
TX7000852,U1282,2182005704248191,244.14,Mysore,2022-06-16,09:56:54,MasterCard,ExxonMobil,Success,yes
TX4329704,U6335,5843286096856768,889.47,Varanasi,2023-11-12,07:56:19,American Express,Shell,Success,no
TX1574690,U3411,6637667513739459,1881.54,Delhi,2022-01-25,15:43:39,RuPay,Target,Success,no
TX9968844,U1539,2498515072875343,659.32,Hyderabad,2022-04-11,22:58:46,MasterCard,Starbucks,Failed,no
TX3333799,U2340,7810511959276674,1598.31,Hyderabad,2021-11-02,02:07:59,RuPay,Starbucks,Success,no
TX1089923,U2779,1402035102686409,1083.76,Kochi,2023-03-14,08:46:10,Visa,Starbucks,Success,no
TX2499017,U9113,7843408116749508,1701.3,Darjeeling,2021-12-31,12:44:39,MasterCard,Flipkart,Success,no
TX1191824,U8952,1124570374137731,1140.9,Kolkata,2021-06-17,08:52:23,Visa,McDonald's,Success,no
TX7954319,U4622,5461040871729114,594.73,Hyderabad,2019-02-05,03:20:12,MasterCard,Best Buy,Failed,no
TX8940038,U2634,7058857390394913,1785.05,Goa,2019-07-31,00:58:58,Visa,Flipkart,Success,yes
TX7466869,U1282,3918827417161302,425.62,Jaipur,2024-03-29,11:18:11,Diners Club,Apple Store,Success,no
TX5893283,U434,9196401457791932,658.94,Mysore,2024-09-02,06:30:43,Diners Club,ExxonMobil,Success,yes
TX4709882,U6811,2133492502665345,1473.44,Goa,2020-06-24,15:20:31,RuPay,Walmart,Success,no
TX5150768,U2679,2771933803060101,1532.49,Kochi,2024-09-04,06:21:35,Diners Club,Walmart,Success,no
TX9815077,U4270,9282244140514096,1706.51,Delhi,2019-07-03,09:31:26,RuPay,Starbucks,Failed,no
TX9090983,U8309,2753668293641702,415.6,Udaipur,2021-04-07,02:45:10,American Express,Best Buy,Success,yes
TX6342212,U7723,5735525571734447,672.21,Delhi,2025-06-24,20:21:49,Visa,Apple Store,Success,yes
TX9193618,U5571,3310777163978368,279.45,Mysore,2023-04-14,13:13:25,American Express,Apple Store,Success,no
TX3667914,U2243,2457521730047199,1230.17,Mumbai,2018-05-31,03:03:10,Visa,Shell,Success,yes
TX3758816,U1532,7815997451904159,1312.06,Jaipur,2019-11-24,07:21:57,Visa,Shell,Failed,no
TX5628493,U6229,5749715707923605,1492.02,Leh,2024-05-31,06:13:03,MasterCard,Target,Success,no
TX5338359,U6067,8672278245695409,467.6,Mysore,2025-06-05,06:08:25,Diners Club,Best Buy,Success,no
TX6030859,U2074,1821903808588069,595.22,Hyderabad,2024-06-06,09:55:32,Visa,Flipkart,Failed,no
TX9477915,U4293,2159620940177657,300.07,Udaipur,2023-12-21,10:21:38,MasterCard,Starbucks,Success,no
TX4724070,U4284,0122891561084200,896.4,Delhi,2025-03-07,17:20:37,MasterCard,McDonald's,Success,no
TX8385466,U4667,2313082921307049,1379.75,Goa,2021-06-04,14:43:59,Visa,Starbucks,Success,yes
TX1829196,U5802,6849927840613041,1722.64,Bangalore,2024-07-05,00:42:59,Visa,McDonald's,Success,yes
TX4898905,U4133,2877854695340366,1731.73,Udaipur,2024-03-22,04:19:09,RuPay,Amazon,Success,no
TX7353728,U3667,3370799055707919,1208.17,Jaipur,2024-10-14,22:22:41,Visa,Shell,Success,no
TX9149236,U9613,3219998289431221,621.35,Mandya,2018-06-25,08:06:58,Visa,Shell,Success,yes
TX8196833,U2604,8863358175659620,1229.72,Bangalore,2022-01-31,21:36:12,Diners Club,Walmart,Success,yes
TX5567572,U7923,5848771799535016,1298.54,Delhi,2025-05-07,08:45:10,Visa,ExxonMobil,Success,yes
TX4569365,U3435,0811290300069063,1448.88,Kochi,2023-05-23,19:39:12,Diners Club,Amazon,Success,no
TX6108683,U1334,9054951721796799,84.88,Mysore,2024-10-06,12:58:12,American Express,Amazon,Success,no
TX6597300,U3133,0741101531455055,366.34,Mumbai,2022-08-14,21:31:57,RuPay,Amazon,Success,yes
TX2176622,U3551,5967828543275974,1414.54,Delhi,2023-07-11,01:57:36,Diners Club,Apple Store,Success,no
TX2446079,U1145,4165648946972762,1664.67,Leh,2021-05-21,11:41:39,MasterCard,McDonald's,Success,no
TX8404730,U983,7441692546218671,1524.4,Darjeeling,2018-10-06,04:05:21,Visa,Flipkart,Success,no
TX7186891,U8639,9573144243369532,372.9,Bangalore,2018-07-05,14:03:05,Diners Club,Walmart,Failed,yes
TX7239484,U8274,1529923490884736,84.26,Mumbai,2024-11-20,20:49:45,American Express,Shell,Success,no
TX4523176,U3563,9598502839984535,361.21,Bangalore,2018-09-27,18:43:17,American Express,Target,Success,no
TX8710134,U123,3688415449728952,1564.37,Goa,2023-02-15,19:04:49,Diners Club,ExxonMobil,Success,no
TX4390765,U9538,7851018737522692,446.36,Mumbai,2024-07-03,14:41:10,RuPay,Walmart,Success,yes
TX1262159,U3929,8028994262579990,325.26,Leh,2024-05-19,16:27:54,Visa,Shell,Success,no
TX6195504,U2168,4300422201821922,1217.27,Mysore,2019-01-11,20:32:27,Diners Club,Amazon,Success,yes
TX1301483,U7435,9882219163105057,1660.47,Hyderabad,2022-07-02,13:09:09,Visa,McDonald's,Success,yes
TX6862635,U3642,3813222294682726,535.58,Udaipur,2021-07-08,14:59:13,MasterCard,ExxonMobil,Success,yes
TX6639209,U9142,1711651937055381,1691.43,Chennai,2021-04-14,18:34:23,RuPay,Walmart,Success,no
TX8573862,U827,1568927928162111,1186.08,Hyderabad,2024-01-20,00:50:46,RuPay,McDonald's,Success,no
TX1701336,U4691,0742649475681081,1801.15,Jaipur,2022-03-24,05:10:25,Visa,McDonald's,Success,no
TX7112012,U2557,5932680156769157,737.25,Shillong,2019-01-26,01:46:42,MasterCard,Starbucks,Success,no
TX5609150,U1196,2619246540837875,769.23,Udaipur,2022-07-16,17:27:14,MasterCard,Flipkart,Success,no
TX7482667,U2545,1155748938896242,420.62,Bangalore,2024-08-31,05:45:29,MasterCard,McDonald's,Success,no
TX3787078,U873,7181461082988457,1661.75,Varanasi,2025-01-03,13:41:27,Diners Club,Shell,Success,no
TX4233543,U3776,5369537400526988,1499.56,Mandya,2020-07-25,22:53:27,American Express,Flipkart,Success,no
TX7589140,U5658,1337501208774266,97.51,Goa,2019-05-30,04:57:39,Diners Club,Walmart,Success,no
TX2471919,U9601,7678187879116797,1948.93,Jaipur,2018-11-28,16:16:23,American Express,ExxonMobil,Failed,yes
TX6583719,U5028,6892141156212116,240.65,Kochi,2021-02-03,13:32:25,American Express,ExxonMobil,Success,no
TX7083147,U9114,9313748400150272,1349.18,Varanasi,2022-05-28,07:36:33,Visa,Shell,Success,no
TX8675002,U4330,7849540011872541,1147.81,Varanasi,2025-02-16,09:00:41,American Express,Shell,Success,no
TX7232049,U7498,9103157917654903,694.87,Kochi,2025-01-07,02:54:46,RuPay,Flipkart,Failed,no
TX2348815,U4137,0128797459755252,1839.38,Mandya,2021-01-21,21:35:20,MasterCard,McDonald's,Failed,yes
TX9394806,U9332,6023263465096554,1444.92,Kolkata,2020-04-03,22:01:50,American Express,Apple Store,Success,no
TX8522716,U6526,3340414559301373,255.53,Goa,2025-01-30,23:03:51,Diners Club,Walmart,Success,no
TX5363791,U5121,9442798032340143,264.43,Mumbai,2020-10-01,03:06:59,RuPay,Flipkart,Failed,no
TX6586779,U4293,3373484614712867,878.2,Shillong,2025-03-03,08:33:29,RuPay,McDonald's,Success,no
TX1059017,U9347,0966164013782254,1477.26,Jaipur,2019-12-21,08:11:49,Visa,Shell,Success,no
TX5312049,U8120,4779081705678300,1776.61,Mumbai,2025-05-09,08:20:54,Visa,Amazon,Success,no
TX9353759,U3757,4493518581867507,1221.62,Delhi,2019-06-20,05:25:18,American Express,Apple Store,Success,no
TX1990638,U2958,7934986794234615,171.89,Hyderabad,2023-01-22,02:21:40,MasterCard,Walmart,Success,no
TX6740754,U780,2049608500143919,1206.11,Darjeeling,2018-05-28,22:56:49,Visa,Amazon,Success,yes
TX5603494,U6352,5789198447281218,257.38,Chennai,2024-11-19,05:20:39,RuPay,ExxonMobil,Success,no
TX6441332,U2561,4117941020819692,1921.66,Kochi,2024-03-13,05:15:15,Diners Club,Apple Store,Success,no
TX3893800,U8131,8813618555115382,1134.99,Mysore,2022-08-28,13:41:26,Visa,Walmart,Success,yes
TX5181384,U3916,9808688340081099,1142.28,Darjeeling,2021-04-13,04:02:06,Diners Club,Shell,Success,no
TX8825524,U6557,6926466821070836,1693.54,Leh,2021-12-30,02:06:23,RuPay,Best Buy,Success,no
